id,id_v2,metric,scope,category,level,question_type,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
SYSTEM_TIMEZONE_TEXT_p10,system_timezone_text:34f07ac92d,system_timezone_text,"{""type"": ""DEVICE"", ""host"": ""p10""}",System_Inventory,L1,unknown,p10 장비의 시간대(Timezone)는 무엇입니까? [답변 형식: plain string or null],OK,text,"""KST 9""",KST 9,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_timezone_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p10""}}",,,,parser,pending,,e96a0b16,['p10.cfg']
SYSTEM_TIMEZONE_TEXT_leaf1,system_timezone_text:f3e677391b,system_timezone_text,"{""type"": ""DEVICE"", ""host"": ""leaf1""}",System_Inventory,L1,unknown,leaf1 장비의 시간대(Timezone)는 무엇입니까? [답변 형식: plain string or null],OK,text,"""KST 9""",KST 9,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_timezone_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,parser,pending,,e96a0b16,['leaf1.cfg']
SYSTEM_TIMEZONE_TEXT_pe2,system_timezone_text:3603999311,system_timezone_text,"{""type"": ""DEVICE"", ""host"": ""pe2""}",System_Inventory,L1,unknown,pe2 장비의 시간대(Timezone)는 무엇입니까? [답변 형식: plain string or null],OK,text,"""KST 9""",KST 9,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_timezone_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,parser,pending,,e96a0b16,['pe2.cfg']
SYSTEM_TIMEZONE_TEXT_p5,system_timezone_text:5991ac5b4f,system_timezone_text,"{""type"": ""DEVICE"", ""host"": ""p5""}",System_Inventory,L1,unknown,p5 장비의 시간대(Timezone)는 무엇입니까? [답변 형식: plain string or null],OK,text,"""KST 9""",KST 9,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_timezone_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",,,,parser,pending,,e96a0b16,['p5.cfg']
SYSTEM_TIMEZONE_TEXT_pe7,system_timezone_text:d2a3d09688,system_timezone_text,"{""type"": ""DEVICE"", ""host"": ""pe7""}",System_Inventory,L1,unknown,pe7 장비의 시간대(Timezone)는 무엇입니까? [답변 형식: plain string or null],OK,text,"""KST 9""",KST 9,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_timezone_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe7""}}",,,,parser,pending,,e96a0b16,['pe7.cfg']
SYSTEM_TIMEZONE_TEXT_p11,system_timezone_text:7dd092c30f,system_timezone_text,"{""type"": ""DEVICE"", ""host"": ""p11""}",System_Inventory,L1,unknown,p11 장비의 시간대(Timezone)는 무엇입니까? [답변 형식: plain string or null],OK,text,"""KST 9""",KST 9,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_timezone_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p11""}}",,,,parser,pending,,e96a0b16,['p11.cfg']
SYSTEM_USER_LIST_leaf8,system_user_list:a81bf37e92,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf8""}",System_Inventory,L1,unknown,leaf8 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf8""}}",,,,parser,pending,,e96a0b16,['leaf8.cfg']
SYSTEM_USER_LIST_p1,system_user_list:980d4425bd,system_user_list,"{""type"": ""DEVICE"", ""host"": ""p1""}",System_Inventory,L1,unknown,p1 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,parser,pending,,e96a0b16,['p1.cfg']
SYSTEM_USER_LIST_leaf2,system_user_list:6e35c43dba,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf2""}",System_Inventory,L1,unknown,leaf2 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,parser,pending,,e96a0b16,['leaf2.cfg']
SYSTEM_USER_LIST_leaf5,system_user_list:c889ccb7cb,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf5""}",System_Inventory,L1,unknown,leaf5 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",,,,parser,pending,,e96a0b16,['leaf5.cfg']
SYSTEM_USER_LIST_p6,system_user_list:e05ff65dc3,system_user_list,"{""type"": ""DEVICE"", ""host"": ""p6""}",System_Inventory,L1,unknown,p6 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",,,,parser,pending,,e96a0b16,['p6.cfg']
SYSTEM_USER_LIST_pe8,system_user_list:aa85c6d59c,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe8""}",System_Inventory,L1,unknown,pe8 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe8""}}",,,,parser,pending,,e96a0b16,['pe8.cfg']
SYSTEM_USER_LIST_leaf11,system_user_list:1bde0c35ac,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf11""}",System_Inventory,L1,unknown,leaf11 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf11""}}",,,,parser,pending,,e96a0b16,['leaf11.cfg']
SYSTEM_USER_LIST_asbr2,system_user_list:43e487a8cc,system_user_list,"{""type"": ""DEVICE"", ""host"": ""asbr2""}",System_Inventory,L1,unknown,asbr2 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr2""}}",,,,parser,pending,,e96a0b16,['asbr2.cfg']
SYSTEM_USER_LIST_p7,system_user_list:51589f45e8,system_user_list,"{""type"": ""DEVICE"", ""host"": ""p7""}",System_Inventory,L1,unknown,p7 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",,,,parser,pending,,e96a0b16,['p7.cfg']
SYSTEM_USER_LIST_p8,system_user_list:d61ee73c24,system_user_list,"{""type"": ""DEVICE"", ""host"": ""p8""}",System_Inventory,L1,unknown,p8 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",,,,parser,pending,,e96a0b16,['p8.cfg']
SYSTEM_USER_LIST_pe2,system_user_list:3603999311,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe2""}",System_Inventory,L1,unknown,pe2 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,parser,pending,,e96a0b16,['pe2.cfg']
SYSTEM_USER_LIST_leaf16,system_user_list:306bca46fe,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf16""}",System_Inventory,L1,unknown,leaf16 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf16""}}",,,,parser,pending,,e96a0b16,['leaf16.cfg']
SYSTEM_USER_LIST_p3,system_user_list:40d255b5d8,system_user_list,"{""type"": ""DEVICE"", ""host"": ""p3""}",System_Inventory,L1,unknown,p3 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p3""}}",,,,parser,pending,,e96a0b16,['p3.cfg']
SYSTEM_USER_LIST_pe6,system_user_list:7041bfb7a3,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe6""}",System_Inventory,L1,unknown,pe6 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe6""}}",,,,parser,pending,,e96a0b16,['pe6.cfg']
SYSTEM_USER_LIST_fw1,system_user_list:f5c3185672,system_user_list,"{""type"": ""DEVICE"", ""host"": ""fw1""}",System_Inventory,L1,unknown,fw1 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""fw1""}}",,,,parser,pending,,e96a0b16,['fw1.cfg']
SYSTEM_USER_LIST_leaf3,system_user_list:6a7c231d8b,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf3""}",System_Inventory,L1,unknown,leaf3 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,parser,pending,,e96a0b16,['leaf3.cfg']
SYSTEM_USER_LIST_pe5,system_user_list:cf50209904,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe5""}",System_Inventory,L1,unknown,pe5 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe5""}}",,,,parser,pending,,e96a0b16,['pe5.cfg']
SYSTEM_USER_LIST_p11,system_user_list:7dd092c30f,system_user_list,"{""type"": ""DEVICE"", ""host"": ""p11""}",System_Inventory,L1,unknown,p11 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p11""}}",,,,parser,pending,,e96a0b16,['p11.cfg']
SYSTEM_USER_LIST_pe4,system_user_list:a2fc790735,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe4""}",System_Inventory,L1,unknown,pe4 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",,,,parser,pending,,e96a0b16,['pe4.cfg']
SYSTEM_USER_LIST_pe3,system_user_list:6ad90347c4,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe3""}",System_Inventory,L1,unknown,pe3 장비에 등록된 로컬 사용자 목록을 알려주세요. [답변 형식: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe3""}}",,,,parser,pending,,e96a0b16,['pe3.cfg']
SYSTEM_USER_COUNT_pe5,system_user_count:cf50209904,system_user_count,"{""type"": ""DEVICE"", ""host"": ""pe5""}",System_Inventory,L1,unknown,pe5 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe5""}}",,,,parser,pending,,e96a0b16,['pe5.cfg']
SYSTEM_USER_COUNT_leaf2,system_user_count:6e35c43dba,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf2""}",System_Inventory,L1,unknown,leaf2 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,parser,pending,,e96a0b16,['leaf2.cfg']
SYSTEM_USER_COUNT_p8,system_user_count:d61ee73c24,system_user_count,"{""type"": ""DEVICE"", ""host"": ""p8""}",System_Inventory,L1,unknown,p8 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",,,,parser,pending,,e96a0b16,['p8.cfg']
SYSTEM_USER_COUNT_pe8,system_user_count:aa85c6d59c,system_user_count,"{""type"": ""DEVICE"", ""host"": ""pe8""}",System_Inventory,L1,unknown,pe8 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe8""}}",,,,parser,pending,,e96a0b16,['pe8.cfg']
SYSTEM_USER_COUNT_p2,system_user_count:f84ad4329a,system_user_count,"{""type"": ""DEVICE"", ""host"": ""p2""}",System_Inventory,L1,unknown,p2 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,parser,pending,,e96a0b16,['p2.cfg']
SYSTEM_USER_COUNT_leaf3,system_user_count:6a7c231d8b,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf3""}",System_Inventory,L1,unknown,leaf3 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,parser,pending,,e96a0b16,['leaf3.cfg']
SYSTEM_USER_COUNT_leaf10,system_user_count:6c269c1b4e,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf10""}",System_Inventory,L1,unknown,leaf10 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf10""}}",,,,parser,pending,,e96a0b16,['leaf10.cfg']
SYSTEM_USER_COUNT_leaf16,system_user_count:306bca46fe,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf16""}",System_Inventory,L1,unknown,leaf16 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf16""}}",,,,parser,pending,,e96a0b16,['leaf16.cfg']
SYSTEM_USER_COUNT_fw2,system_user_count:f8aaadadd9,system_user_count,"{""type"": ""DEVICE"", ""host"": ""fw2""}",System_Inventory,L1,unknown,fw2 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""fw2""}}",,,,parser,pending,,e96a0b16,['fw2.cfg']
SYSTEM_USER_COUNT_leaf11,system_user_count:1bde0c35ac,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf11""}",System_Inventory,L1,unknown,leaf11 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf11""}}",,,,parser,pending,,e96a0b16,['leaf11.cfg']
SYSTEM_USER_COUNT_p5,system_user_count:5991ac5b4f,system_user_count,"{""type"": ""DEVICE"", ""host"": ""p5""}",System_Inventory,L1,unknown,p5 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",,,,parser,pending,,e96a0b16,['p5.cfg']
SYSTEM_USER_COUNT_leaf4,system_user_count:45a2dbebe1,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf4""}",System_Inventory,L1,unknown,leaf4 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf4""}}",,,,parser,pending,,e96a0b16,['leaf4.cfg']
SYSTEM_USER_COUNT_leaf6,system_user_count:0f4017add8,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf6""}",System_Inventory,L1,unknown,leaf6 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf6""}}",,,,parser,pending,,e96a0b16,['leaf6.cfg']
SYSTEM_USER_COUNT_leaf9,system_user_count:a49fad1930,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf9""}",System_Inventory,L1,unknown,leaf9 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf9""}}",,,,parser,pending,,e96a0b16,['leaf9.cfg']
SYSTEM_USER_COUNT_leaf13,system_user_count:f2f15f10e2,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf13""}",System_Inventory,L1,unknown,leaf13 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf13""}}",,,,parser,pending,,e96a0b16,['leaf13.cfg']
SYSTEM_USER_COUNT_pe4,system_user_count:a2fc790735,system_user_count,"{""type"": ""DEVICE"", ""host"": ""pe4""}",System_Inventory,L1,unknown,pe4 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",,,,parser,pending,,e96a0b16,['pe4.cfg']
SYSTEM_USER_COUNT_pe7,system_user_count:d2a3d09688,system_user_count,"{""type"": ""DEVICE"", ""host"": ""pe7""}",System_Inventory,L1,unknown,pe7 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe7""}}",,,,parser,pending,,e96a0b16,['pe7.cfg']
SYSTEM_USER_COUNT_leaf1,system_user_count:f3e677391b,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf1""}",System_Inventory,L1,unknown,leaf1 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,parser,pending,,e96a0b16,['leaf1.cfg']
SYSTEM_USER_COUNT_leaf7,system_user_count:66e16ac9ac,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf7""}",System_Inventory,L1,unknown,leaf7 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",,,,parser,pending,,e96a0b16,['leaf7.cfg']
SYSTEM_USER_COUNT_p10,system_user_count:34f07ac92d,system_user_count,"{""type"": ""DEVICE"", ""host"": ""p10""}",System_Inventory,L1,unknown,p10 장비에 등록된 로컬 사용자는 총 몇 명입니까? [답변 형식: integer],OK,number,1,1,,"{""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p10""}}",,,,parser,pending,,e96a0b16,['p10.cfg']
