id,id_v2,metric,scope,category,level,question_type,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
SYSTEM_TIMEZONE_TEXT_p9,system_timezone_text:4636d19a52,system_timezone_text,"{""type"": ""DEVICE"", ""host"": ""p9""}",System_Inventory,L1,unknown,What is the system timezone on p9? [Answer format: plain string],OK,text,"""KST 9""",KST 9,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_timezone_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p9""}}",,,,parser,pending,,d6499bef,['p9.cfg']
SYSTEM_TIMEZONE_TEXT_leaf5,system_timezone_text:c889ccb7cb,system_timezone_text,"{""type"": ""DEVICE"", ""host"": ""leaf5""}",System_Inventory,L1,unknown,What is the system timezone on leaf5? [Answer format: plain string],OK,text,"""KST 9""",KST 9,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_timezone_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",,,,parser,pending,,d6499bef,['leaf5.cfg']
SYSTEM_USER_LIST_pe5,system_user_list:cf50209904,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe5""}",System_Inventory,L1,unknown,Which system users are configured on pe5? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe5""}}",,,,parser,pending,,d6499bef,['pe5.cfg']
SYSTEM_USER_LIST_pe3,system_user_list:6ad90347c4,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe3""}",System_Inventory,L1,unknown,Which system users are configured on pe3? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe3""}}",,,,parser,pending,,d6499bef,['pe3.cfg']
SYSTEM_USER_LIST_asbr1,system_user_list:1e9e9c7f7a,system_user_list,"{""type"": ""DEVICE"", ""host"": ""asbr1""}",System_Inventory,L1,unknown,Which system users are configured on asbr1? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr1""}}",,,,parser,pending,,d6499bef,['asbr1.cfg']
SYSTEM_USER_LIST_leaf1,system_user_list:f3e677391b,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf1""}",System_Inventory,L1,unknown,Which system users are configured on leaf1? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,parser,pending,,d6499bef,['leaf1.cfg']
SYSTEM_USER_LIST_leaf9,system_user_list:a49fad1930,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf9""}",System_Inventory,L1,unknown,Which system users are configured on leaf9? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf9""}}",,,,parser,pending,,d6499bef,['leaf9.cfg']
SYSTEM_USER_LIST_leaf7,system_user_list:66e16ac9ac,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf7""}",System_Inventory,L1,unknown,Which system users are configured on leaf7? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf7""}}",,,,parser,pending,,d6499bef,['leaf7.cfg']
SYSTEM_USER_LIST_p2,system_user_list:f84ad4329a,system_user_list,"{""type"": ""DEVICE"", ""host"": ""p2""}",System_Inventory,L1,unknown,Which system users are configured on p2? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,parser,pending,,d6499bef,['p2.cfg']
SYSTEM_USER_LIST_leaf2,system_user_list:6e35c43dba,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf2""}",System_Inventory,L1,unknown,Which system users are configured on leaf2? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,parser,pending,,d6499bef,['leaf2.cfg']
SYSTEM_USER_LIST_p4,system_user_list:8eb660897d,system_user_list,"{""type"": ""DEVICE"", ""host"": ""p4""}",System_Inventory,L1,unknown,Which system users are configured on p4? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,parser,pending,,d6499bef,['p4.cfg']
SYSTEM_USER_LIST_p10,system_user_list:34f07ac92d,system_user_list,"{""type"": ""DEVICE"", ""host"": ""p10""}",System_Inventory,L1,unknown,Which system users are configured on p10? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p10""}}",,,,parser,pending,,d6499bef,['p10.cfg']
SYSTEM_USER_LIST_pe6,system_user_list:7041bfb7a3,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe6""}",System_Inventory,L1,unknown,Which system users are configured on pe6? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe6""}}",,,,parser,pending,,d6499bef,['pe6.cfg']
SYSTEM_USER_LIST_leaf5,system_user_list:c889ccb7cb,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf5""}",System_Inventory,L1,unknown,Which system users are configured on leaf5? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",,,,parser,pending,,d6499bef,['leaf5.cfg']
SYSTEM_USER_LIST_leaf10,system_user_list:6c269c1b4e,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf10""}",System_Inventory,L1,unknown,Which system users are configured on leaf10? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf10""}}",,,,parser,pending,,d6499bef,['leaf10.cfg']
SYSTEM_USER_LIST_p9,system_user_list:4636d19a52,system_user_list,"{""type"": ""DEVICE"", ""host"": ""p9""}",System_Inventory,L1,unknown,Which system users are configured on p9? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p9""}}",,,,parser,pending,,d6499bef,['p9.cfg']
SYSTEM_USER_LIST_leaf11,system_user_list:1bde0c35ac,system_user_list,"{""type"": ""DEVICE"", ""host"": ""leaf11""}",System_Inventory,L1,unknown,Which system users are configured on leaf11? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf11""}}",,,,parser,pending,,d6499bef,['leaf11.cfg']
SYSTEM_USER_LIST_pe4,system_user_list:a2fc790735,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe4""}",System_Inventory,L1,unknown,Which system users are configured on pe4? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",,,,parser,pending,,d6499bef,['pe4.cfg']
SYSTEM_USER_LIST_pe2,system_user_list:3603999311,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe2""}",System_Inventory,L1,unknown,Which system users are configured on pe2? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,parser,pending,,d6499bef,['pe2.cfg']
SYSTEM_USER_LIST_p5,system_user_list:5991ac5b4f,system_user_list,"{""type"": ""DEVICE"", ""host"": ""p5""}",System_Inventory,L1,unknown,Which system users are configured on p5? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",,,,parser,pending,,d6499bef,['p5.cfg']
SYSTEM_USER_LIST_pe1,system_user_list:4f36bb8808,system_user_list,"{""type"": ""DEVICE"", ""host"": ""pe1""}",System_Inventory,L1,unknown,Which system users are configured on pe1? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe1""}}",,,,parser,pending,,d6499bef,['pe1.cfg']
SYSTEM_USER_LIST_asbr2,system_user_list:43e487a8cc,system_user_list,"{""type"": ""DEVICE"", ""host"": ""asbr2""}",System_Inventory,L1,unknown,Which system users are configured on asbr2? [Answer format: JSON array],OK,set_str,"[""admin""]","[""admin""]",,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_list"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr2""}}",,,,parser,pending,,d6499bef,['asbr2.cfg']
SYSTEM_USER_COUNT_pe2,system_user_count:3603999311,system_user_count,"{""type"": ""DEVICE"", ""host"": ""pe2""}",System_Inventory,L1,unknown,How many system users are configured on pe2? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe2""}}",,,,parser,pending,,d6499bef,['pe2.cfg']
SYSTEM_USER_COUNT_p5,system_user_count:5991ac5b4f,system_user_count,"{""type"": ""DEVICE"", ""host"": ""p5""}",System_Inventory,L1,unknown,How many system users are configured on p5? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",,,,parser,pending,,d6499bef,['p5.cfg']
SYSTEM_USER_COUNT_leaf5,system_user_count:c889ccb7cb,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf5""}",System_Inventory,L1,unknown,How many system users are configured on leaf5? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf5""}}",,,,parser,pending,,d6499bef,['leaf5.cfg']
SYSTEM_USER_COUNT_leaf12,system_user_count:5e0abb2272,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf12""}",System_Inventory,L1,unknown,How many system users are configured on leaf12? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf12""}}",,,,parser,pending,,d6499bef,['leaf12.cfg']
SYSTEM_USER_COUNT_p8,system_user_count:d61ee73c24,system_user_count,"{""type"": ""DEVICE"", ""host"": ""p8""}",System_Inventory,L1,unknown,How many system users are configured on p8? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",,,,parser,pending,,d6499bef,['p8.cfg']
SYSTEM_USER_COUNT_pe3,system_user_count:6ad90347c4,system_user_count,"{""type"": ""DEVICE"", ""host"": ""pe3""}",System_Inventory,L1,unknown,How many system users are configured on pe3? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe3""}}",,,,parser,pending,,d6499bef,['pe3.cfg']
SYSTEM_USER_COUNT_leaf10,system_user_count:6c269c1b4e,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf10""}",System_Inventory,L1,unknown,How many system users are configured on leaf10? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf10""}}",,,,parser,pending,,d6499bef,['leaf10.cfg']
SYSTEM_USER_COUNT_p1,system_user_count:980d4425bd,system_user_count,"{""type"": ""DEVICE"", ""host"": ""p1""}",System_Inventory,L1,unknown,How many system users are configured on p1? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,parser,pending,,d6499bef,['p1.cfg']
SYSTEM_USER_COUNT_leaf2,system_user_count:6e35c43dba,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf2""}",System_Inventory,L1,unknown,How many system users are configured on leaf2? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf2""}}",,,,parser,pending,,d6499bef,['leaf2.cfg']
SYSTEM_USER_COUNT_p6,system_user_count:e05ff65dc3,system_user_count,"{""type"": ""DEVICE"", ""host"": ""p6""}",System_Inventory,L1,unknown,How many system users are configured on p6? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p6""}}",,,,parser,pending,,d6499bef,['p6.cfg']
SYSTEM_USER_COUNT_leaf6,system_user_count:0f4017add8,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf6""}",System_Inventory,L1,unknown,How many system users are configured on leaf6? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf6""}}",,,,parser,pending,,d6499bef,['leaf6.cfg']
SYSTEM_USER_COUNT_pe4,system_user_count:a2fc790735,system_user_count,"{""type"": ""DEVICE"", ""host"": ""pe4""}",System_Inventory,L1,unknown,How many system users are configured on pe4? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""pe4""}}",,,,parser,pending,,d6499bef,['pe4.cfg']
SYSTEM_USER_COUNT_asbr2,system_user_count:43e487a8cc,system_user_count,"{""type"": ""DEVICE"", ""host"": ""asbr2""}",System_Inventory,L1,unknown,How many system users are configured on asbr2? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr2""}}",,,,parser,pending,,d6499bef,['asbr2.cfg']
SYSTEM_USER_COUNT_asbr1,system_user_count:1e9e9c7f7a,system_user_count,"{""type"": ""DEVICE"", ""host"": ""asbr1""}",System_Inventory,L1,unknown,How many system users are configured on asbr1? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""asbr1""}}",,,,parser,pending,,d6499bef,['asbr1.cfg']
SYSTEM_USER_COUNT_p7,system_user_count:51589f45e8,system_user_count,"{""type"": ""DEVICE"", ""host"": ""p7""}",System_Inventory,L1,unknown,How many system users are configured on p7? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p7""}}",,,,parser,pending,,d6499bef,['p7.cfg']
SYSTEM_USER_COUNT_leaf1,system_user_count:f3e677391b,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf1""}",System_Inventory,L1,unknown,How many system users are configured on leaf1? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf1""}}",,,,parser,pending,,d6499bef,['leaf1.cfg']
SYSTEM_USER_COUNT_p10,system_user_count:34f07ac92d,system_user_count,"{""type"": ""DEVICE"", ""host"": ""p10""}",System_Inventory,L1,unknown,How many system users are configured on p10? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p10""}}",,,,parser,pending,,d6499bef,['p10.cfg']
SYSTEM_USER_COUNT_p2,system_user_count:f84ad4329a,system_user_count,"{""type"": ""DEVICE"", ""host"": ""p2""}",System_Inventory,L1,unknown,How many system users are configured on p2? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,parser,pending,,d6499bef,['p2.cfg']
SYSTEM_USER_COUNT_leaf11,system_user_count:1bde0c35ac,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf11""}",System_Inventory,L1,unknown,How many system users are configured on leaf11? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf11""}}",,,,parser,pending,,d6499bef,['leaf11.cfg']
SYSTEM_USER_COUNT_leaf3,system_user_count:6a7c231d8b,system_user_count,"{""type"": ""DEVICE"", ""host"": ""leaf3""}",System_Inventory,L1,unknown,How many system users are configured on leaf3? [Answer format: integer],OK,number,1,1,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""system_user_count"", ""scope"": {""type"": ""DEVICE"", ""host"": ""leaf3""}}",,,,parser,pending,,d6499bef,['leaf3.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT_p5,logging_buffered_severity_text:5991ac5b4f,logging_buffered_severity_text,"{""type"": ""DEVICE"", ""host"": ""p5""}",System_Inventory,L1,unknown,What is the logging buffered severity on p5? [Answer format: plain string],OK,text,"""warnings""",warnings,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""logging_buffered_severity_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p5""}}",,,,parser,pending,,d6499bef,['p5.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT_p4,logging_buffered_severity_text:8eb660897d,logging_buffered_severity_text,"{""type"": ""DEVICE"", ""host"": ""p4""}",System_Inventory,L1,unknown,What is the logging buffered severity on p4? [Answer format: plain string],OK,text,"""warnings""",warnings,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""logging_buffered_severity_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p4""}}",,,,parser,pending,,d6499bef,['p4.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT_p2,logging_buffered_severity_text:f84ad4329a,logging_buffered_severity_text,"{""type"": ""DEVICE"", ""host"": ""p2""}",System_Inventory,L1,unknown,What is the logging buffered severity on p2? [Answer format: plain string],OK,text,"""warnings""",warnings,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""logging_buffered_severity_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p2""}}",,,,parser,pending,,d6499bef,['p2.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT_p1,logging_buffered_severity_text:980d4425bd,logging_buffered_severity_text,"{""type"": ""DEVICE"", ""host"": ""p1""}",System_Inventory,L1,unknown,What is the logging buffered severity on p1? [Answer format: plain string],OK,text,"""warnings""",warnings,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""logging_buffered_severity_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p1""}}",,,,parser,pending,,d6499bef,['p1.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT_p8,logging_buffered_severity_text:d61ee73c24,logging_buffered_severity_text,"{""type"": ""DEVICE"", ""host"": ""p8""}",System_Inventory,L1,unknown,What is the logging buffered severity on p8? [Answer format: plain string],OK,text,"""warnings""",warnings,,"{""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes"", ""metric"": ""logging_buffered_severity_text"", ""scope"": {""type"": ""DEVICE"", ""host"": ""p8""}}",,,,parser,pending,,d6499bef,['p8.cfg']
